row_id,split,case_family_id,scenario_family,message,current_state,has_active_task,active_intent,active_domain,pending_slot,suspended_task_count,control_result,slot_match,slot_match_type,slot_value_type,explicit_switch_signal,has_business_object,setfit_top1_label,setfit_top1_score,setfit_top2_label,setfit_top2_score,setfit_margin,setfit_low_conf,setfit_ambiguous,llm_review_expected,target_decision,target_intent,target_domain,target_risk_level,target_priority,feature_source,sample_weight,notes
8001,train,COLLECTING_SWITCH_IMPLICIT:94366,COLLECTING_SWITCH_IMPLICIT,商品坏了怎么维修,COLLECTING,True,AFTERSALE.EXCHANGE,AFTERSALE,exchange_reason,0,NONE,False,NONE,NONE,False,True,AFTERSALE.REPAIR,0.9427,AFTERSALE.EXCHANGE,0.1295,0.8132,False,False,False,SWITCH_NEW,AFTERSALE.REPAIR,AFTERSALE,L2,60,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
8002,validation,AMBIGUOUS_PAIR:89365,AMBIGUOUS_PAIR,订单怎么还没到,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.QUERY_STATUS,0.5728,LOGISTICS.DELIVERY_TIME,0.4991,0.0737,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
8003,train,CONFIRMING_CONFIRM:16801,CONFIRMING_CONFIRM,确认,CONFIRMING,True,ORDER.CANCEL,ORDER,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,ORDER.CANCEL,0.5438,META.ABORT,0.4386,0.1052,True,False,False,CONFIRM_CURRENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
8004,train,CONFIRMING_DENY:21090,CONFIRMING_DENY,先不,CONFIRMING,True,AFTERSALE.REFUND,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.REFUND,0.5306,AFTERSALE.RETURN,0.4412,0.0894,True,True,False,DENY_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
8005,train,COLLECTING_SWITCH_EXPLICIT:51431,COLLECTING_SWITCH_EXPLICIT,先不说这个，现在有什么活动,COLLECTING,True,META.BOT_IDENTITY,META,customer_phone_or_order_id,1,NONE,False,NONE,NONE,True,True,PROMOTION.ACTIVITY,0.846,META.BOT_IDENTITY,0.0766,0.7694,False,False,False,SWITCH_NEW,PROMOTION.ACTIVITY,PROMOTION,L0,70,SYNTHETIC_SIMULATED,1.0,
8006,validation,COLLECTING_SWITCH_EXPLICIT:27274,COLLECTING_SWITCH_EXPLICIT,另外，这款怎么卖,COLLECTING,True,PAYMENT.INVOICE,PAYMENT,tax_id,2,NONE,False,NONE,NONE,True,True,PRODUCT.ASK_PRICE,0.8927,PAYMENT.INVOICE,0.1194,0.7733,False,False,False,SWITCH_NEW,PRODUCT.ASK_PRICE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
8007,validation,COLLECTING_SWITCH_IMPLICIT:06566,COLLECTING_SWITCH_IMPLICIT,今天天气不错,COLLECTING,True,PROMOTION.ACTIVITY,PROMOTION,customer_phone_or_order_id,2,NONE,False,NONE,NONE,False,True,CHITCHAT.GENERAL,0.7479,PROMOTION.ACTIVITY,0.7,0.0479,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
8008,train,COLLECTING_SWITCH_EXPLICIT:39725,COLLECTING_SWITCH_EXPLICIT,顺便，我的券不能使用,COLLECTING,True,PAYMENT.ISSUE,PAYMENT,customer_phone_or_order_id,2,NONE,False,NONE,NONE,True,True,PROMOTION.COUPON,0.8867,PAYMENT.ISSUE,0.0782,0.8085,False,False,False,SWITCH_NEW,PROMOTION.COUPON,PROMOTION,L1,70,SYNTHETIC_SIMULATED,1.0,
8009,train,MULTI_INTENT:85261,MULTI_INTENT,先看看库存，有货的话帮我下单,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,LOGISTICS.TRACK,0.6368,LOGISTICS.DELIVERY_TIME,0.5935,0.0433,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.0,多意图与条件任务先交分段/LLM，不由 meta 直接执行
8010,train,OOS_UNKNOWN:07579,OOS_UNKNOWN,帮我写一首诗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.3775,PROMOTION.COUPON,0.3611,0.0164,True,True,True,UNKNOWN,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
8011,train,COLLECTING_OTHER_SLOT:08397,COLLECTING_OTHER_SLOT,原因是商品破损,COLLECTING,True,AFTERSALE.RETURN,AFTERSALE,return_reason,0,NONE,True,SEMANTIC_SLOT,RETURN_REASON,False,False,AFTERSALE.EXCHANGE,0.7666,AFTERSALE.RETURN,0.7096,0.057,False,True,False,CONTINUE_CURRENT,AFTERSALE.RETURN,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
8012,train,COLLECTING_OTHER_SLOT:30544,COLLECTING_OTHER_SLOT,使用时有异响,COLLECTING,True,AFTERSALE.REPAIR,AFTERSALE,issue_description,0,NONE,True,SEMANTIC_SLOT,ISSUE_DESCRIPTION,False,False,AFTERSALE.REPAIR,0.6811,AFTERSALE.REPAIR,0.638,0.0431,False,True,False,CONTINUE_CURRENT,AFTERSALE.REPAIR,AFTERSALE,L2,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
8013,train,COLLECTING_SLOT_PHRASED:85452,COLLECTING_SLOT_PHRASED,订单号 13912345678,COLLECTING,True,ORDER.QUERY_STATUS,ORDER,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,ORDER.QUERY_STATUS,0.7708,ORDER.QUERY_STATUS,0.0666,0.7042,False,False,False,CONTINUE_CURRENT,ORDER.QUERY_STATUS,ORDER,L1,70,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
8014,train,ORDER_CANCEL_WITH_OBJECT:16255,ORDER_CANCEL_WITH_OBJECT,我要取消订单,COLLECTING,False,,,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,True,ORDER.CANCEL,0.806,META.ABORT,0.196,0.61,False,False,False,ACCEPT_NEW_INTENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,带订单宾语时不能判 META.ABORT
8015,train,IDLE_CLEAR_INTENT:97934,IDLE_CLEAR_INTENT,麻烦帮我批量买有优惠吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PRODUCT.ASK_PRICE,0.919,PROMOTION.ACTIVITY,0.0179,0.9011,False,False,False,ACCEPT_NEW_INTENT,PRODUCT.ASK_PRICE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
8016,test,CORRECTION_ACTIVE:10713,CORRECTION_ACTIVE,不是这个商品，是A款,COLLECTING,True,PRODUCT.ASK_INFO,PRODUCT,attr_type,0,RULE_KEYWORD,False,CORRECTION_VALUE,TEXT,False,True,META.CORRECTION,0.5505,PRODUCT.ASK_INFO,0.5351,0.0154,True,True,False,CORRECT_CURRENT,PRODUCT.ASK_INFO,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,纠正当前理解并继承有效槽位
8017,validation,ORDER_CANCEL_WITH_OBJECT:46610,ORDER_CANCEL_WITH_OBJECT,这个订单不要了,IDLE,False,,,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,True,ORDER.CANCEL,0.9033,META.ABORT,0.121,0.7823,False,False,False,ACCEPT_NEW_INTENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,带订单宾语时不能判 META.ABORT
8018,train,OOS_UNKNOWN:25450,OOS_UNKNOWN,今天台北下雨吗,COLLECTING,True,ORDER.QUERY_STATUS,ORDER,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.315,PRODUCT.COMPARE,0.2517,0.0633,True,True,True,ASK_CLARIFICATION,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
8019,train,AMBIGUOUS_PAIR:01506,AMBIGUOUS_PAIR,退货政策是什么,COLLECTING,True,FAQ.GENERAL,FAQ,topic,0,NONE,False,NONE,NONE,False,True,FAQ.GENERAL,0.6814,AFTERSALE.RETURN,0.6583,0.0231,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
8020,train,IDLE_CLEAR_INTENT:06315,IDLE_CLEAR_INTENT,双十一活动怎么参加,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PROMOTION.ACTIVITY,0.8723,FAQ.GENERAL,0.1734,0.6989,False,False,False,ACCEPT_NEW_INTENT,PROMOTION.ACTIVITY,PROMOTION,L0,70,SYNTHETIC_SIMULATED,1.0,
8021,train,OOS_UNKNOWN:14772,OOS_UNKNOWN,怎么重装电脑系统,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.3382,PAYMENT.ISSUE,0.2553,0.0829,True,True,True,ASK_CLARIFICATION,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
8022,train,CORRECTION_ACTIVE:88333,CORRECTION_ACTIVE,不是这个商品，是A款,COLLECTING,True,ORDER.QUERY_STATUS,ORDER,customer_phone_or_order_id,0,RULE_KEYWORD,False,CORRECTION_VALUE,TEXT,False,True,META.CORRECTION,0.3204,ORDER.QUERY_STATUS,0.2413,0.0791,True,True,False,CORRECT_CURRENT,ORDER.QUERY_STATUS,ORDER,L1,70,SYNTHETIC_SIMULATED,1.0,纠正当前理解并继承有效槽位
8023,train,OOS_UNKNOWN:08636,OOS_UNKNOWN,股票明天会涨吗,COLLECTING,True,PAYMENT.ISSUE,PAYMENT,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.5543,AFTERSALE.COMPLAIN,0.4556,0.0987,True,True,True,ASK_CLARIFICATION,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
8024,train,COLLECTING_SWITCH_IMPLICIT:26679,COLLECTING_SWITCH_IMPLICIT,帮我换个收货人,COLLECTING,True,AFTERSALE.COMPLAIN,AFTERSALE,complaint_content,0,NONE,False,NONE,NONE,False,True,ORDER.CHANGE_ADDRESS,0.6983,AFTERSALE.COMPLAIN,0.6817,0.0166,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
8025,train,OOS_UNKNOWN:31538,OOS_UNKNOWN,给我讲个笑话,COLLECTING,True,PAYMENT.INVOICE,PAYMENT,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.444,CHITCHAT.GENERAL,0.3291,0.1149,True,False,True,ASK_CLARIFICATION,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
8026,train,COLLECTING_SLOT_PURE:43727,COLLECTING_SLOT_PURE,8899001122,COLLECTING,True,LOGISTICS.TRACK,LOGISTICS,customer_phone_or_order_id,0,RULE_SLOT_ONLY,True,CONTEXTUAL_ANSWER,ORDER_ID_OR_PHONE,False,False,LOGISTICS.TRACK,0.4016,ORDER.QUERY_STATUS,0.3312,0.0704,True,True,False,CONTINUE_CURRENT,LOGISTICS.TRACK,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.0,pending-slot-aware extraction 应优先于业务意图切换
8027,train,IDLE_CLEAR_INTENT:54328,IDLE_CLEAR_INTENT,我想问下信用卡能不能付,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PAYMENT.METHOD,0.9243,CHITCHAT.GENERAL,0.0252,0.8991,False,False,False,ACCEPT_NEW_INTENT,PAYMENT.METHOD,PAYMENT,L0,70,SYNTHETIC_SIMULATED,1.0,
8028,validation,ABORT_BARE:24643,ABORT_BARE,先这样吧,CONFIRMING,True,ORDER.CHANGE_ADDRESS,ORDER,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.ABORT,0.3051,ORDER.CHANGE_ADDRESS,0.2317,0.0734,True,True,False,CANCEL_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,裸取消压倒当前操作
8029,test,COLLECTING_OTHER_SLOT:42968,COLLECTING_OTHER_SLOT,买重复了,COLLECTING,True,AFTERSALE.RETURN,AFTERSALE,return_reason,0,NONE,True,SEMANTIC_SLOT,RETURN_REASON,False,False,AFTERSALE.RETURN,0.6731,AFTERSALE.RETURN,0.5831,0.09,False,True,False,CONTINUE_CURRENT,AFTERSALE.RETURN,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
8030,train,COLLECTING_SLOT_PHRASED:91217,COLLECTING_SLOT_PHRASED,编号为18500001111,COLLECTING,True,AFTERSALE.REPAIR,AFTERSALE,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,False,AFTERSALE.REPAIR,0.5661,ORDER.QUERY_STATUS,0.5069,0.0592,True,True,False,CONTINUE_CURRENT,AFTERSALE.REPAIR,AFTERSALE,L2,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
8031,train,OOS_UNKNOWN:87613,OOS_UNKNOWN,你支持比特币提现吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.5683,AFTERSALE.EXCHANGE,0.5415,0.0268,True,True,True,UNKNOWN,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
8032,train,CONFIRMING_DENY:89347,CONFIRMING_DENY,先不,CONFIRMING,True,PAYMENT.INVOICE,PAYMENT,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,PAYMENT.INVOICE,0.4067,FAQ.GENERAL,0.3771,0.0296,True,True,False,DENY_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
8033,validation,COLLECTING_SWITCH_IMPLICIT:26980,COLLECTING_SWITCH_IMPLICIT,帮我申请电子发票,COLLECTING,True,AFTERSALE.EXCHANGE,AFTERSALE,exchange_reason,1,NONE,False,NONE,NONE,False,True,PAYMENT.INVOICE,0.8138,AFTERSALE.EXCHANGE,0.1346,0.6792,False,False,False,SWITCH_NEW,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
8034,validation,COLLECTING_OTHER_SLOT:15375,COLLECTING_OTHER_SLOT,东西不合适,COLLECTING,True,AFTERSALE.RETURN,AFTERSALE,return_reason,0,NONE,True,SEMANTIC_SLOT,RETURN_REASON,False,False,AFTERSALE.EXCHANGE,0.5759,AFTERSALE.RETURN,0.4834,0.0925,True,True,False,CONTINUE_CURRENT,AFTERSALE.RETURN,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
8035,train,COLLECTING_SLOT_PHRASED:13998,COLLECTING_SLOT_PHRASED,订单号 18500001111,COLLECTING,True,ORDER.QUERY_STATUS,ORDER,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,ORDER.QUERY_STATUS,0.9053,ORDER.QUERY_STATUS,0.2634,0.6419,False,False,False,CONTINUE_CURRENT,ORDER.QUERY_STATUS,ORDER,L1,70,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
8036,test,CONFIRMING_CONFIRM:99208,CONFIRMING_CONFIRM,没问题,CONFIRMING,True,AFTERSALE.RETURN,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.RETURN,0.4225,AFTERSALE.EXCHANGE,0.4024,0.0201,True,True,False,CONFIRM_CURRENT,AFTERSALE.RETURN,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
8037,validation,CONFIRMING_DENY:92301,CONFIRMING_DENY,取消这次操作,CONFIRMING,True,ORDER.CANCEL,ORDER,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,ORDER.CANCEL,0.3159,META.ABORT,0.2913,0.0246,True,True,False,DENY_CURRENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
8038,train,COLLECTING_OTHER_SLOT:68383,COLLECTING_OTHER_SLOT,上海市浦东新区张江路66号,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,new_address,0,NONE,True,SEMANTIC_SLOT,NEW_ADDRESS,False,False,ORDER.CHANGE_ADDRESS,0.5748,ORDER.CHANGE_ADDRESS,0.4931,0.0817,True,True,False,CONTINUE_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
8039,train,CONFIRMING_DENY:73545,CONFIRMING_DENY,不要,CONFIRMING,True,ORDER.CHANGE_ADDRESS,ORDER,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,ORDER.CHANGE_ADDRESS,0.4792,PAYMENT.INVOICE,0.4395,0.0397,True,True,False,DENY_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
8040,train,IDLE_CLEAR_INTENT:35509,IDLE_CLEAR_INTENT,帮我走退款,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,AFTERSALE.REFUND,0.8041,ORDER.CANCEL,0.0134,0.7907,False,False,False,ACCEPT_NEW_INTENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,
8041,train,CONFIRMING_DENY:74503,CONFIRMING_DENY,先不,CONFIRMING,True,ORDER.CHANGE_ADDRESS,ORDER,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,ORDER.CHANGE_ADDRESS,0.417,PAYMENT.METHOD,0.3921,0.0249,True,True,False,DENY_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
8042,train,OOS_UNKNOWN:65391,OOS_UNKNOWN,给我讲个笑话,IDLE,False,,,,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.5564,PRODUCT.COMPARE,0.5352,0.0212,True,True,True,UNKNOWN,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
8043,train,COLLECTING_SLOT_PHRASED:09587,COLLECTING_SLOT_PHRASED,这单是13688886666,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,customer_phone_or_order_id,0,NONE,True,CONTEXTUAL_ANSWER,ORDER_ID_OR_PHONE,False,False,ORDER.QUERY_STATUS,0.8368,ORDER.CHANGE_ADDRESS,0.1962,0.6406,False,False,False,CONTINUE_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
8044,train,AMBIGUOUS_PAIR:71717,AMBIGUOUS_PAIR,发票怎么开,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PAYMENT.INVOICE,0.7455,FAQ.GENERAL,0.6987,0.0468,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
8045,validation,CONFIRMING_BUSINESS_SWITCH:60511,CONFIRMING_BUSINESS_SWITCH,先放一下，七天无理由是什么意思,CONFIRMING,True,ORDER.CANCEL,ORDER,,1,NONE,False,NONE,NONE,True,True,FAQ.GENERAL,0.8341,ORDER.CANCEL,0.1125,0.7216,False,False,False,SWITCH_NEW,FAQ.GENERAL,FAQ,L0,80,SYNTHETIC_SIMULATED,1.5,
8046,train,ABORT_BARE:51202,ABORT_BARE,放弃,COLLECTING,True,PAYMENT.INVOICE,PAYMENT,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.ABORT,0.448,PAYMENT.INVOICE,0.3653,0.0827,True,True,False,CANCEL_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,裸取消压倒当前操作
8047,train,TRANSFER_HUMAN:32813,TRANSFER_HUMAN,我要找真人客服,CONFIRMING,True,ORDER.CREATE,ORDER,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.8116,META.UNKNOWN,0.1261,0.6855,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
8048,train,TRANSFER_HUMAN:78711,TRANSFER_HUMAN,联系人工客服,CONFIRMING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.8578,META.UNKNOWN,0.1075,0.7503,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
8049,train,COLLECTING_SWITCH_IMPLICIT:23830,COLLECTING_SWITCH_IMPLICIT,把钱退给我,COLLECTING,True,AFTERSALE.EXCHANGE,AFTERSALE,customer_phone_or_order_id,1,NONE,False,NONE,NONE,False,True,AFTERSALE.REFUND,0.7056,AFTERSALE.EXCHANGE,0.6516,0.054,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
8050,train,CONFIRMING_DENY:74503,CONFIRMING_DENY,先不,CONFIRMING,True,ORDER.CHANGE_ADDRESS,ORDER,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,ORDER.CHANGE_ADDRESS,0.4881,PAYMENT.METHOD,0.4039,0.0842,True,True,False,DENY_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
8051,train,IDLE_CLEAR_INTENT:41464,IDLE_CLEAR_INTENT,请问在吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,CHITCHAT.GENERAL,0.8274,AFTERSALE.EXCHANGE,0.0293,0.7981,False,False,False,ACCEPT_NEW_INTENT,CHITCHAT.GENERAL,CHITCHAT,L0,90,SYNTHETIC_SIMULATED,1.0,
8052,test,IDLE_CLEAR_INTENT:78102,IDLE_CLEAR_INTENT,申请退款,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,AFTERSALE.REFUND,0.884,ORDER.CANCEL,0.1253,0.7587,False,False,False,ACCEPT_NEW_INTENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,
8053,train,COLLECTING_SLOT_PHRASED:56739,COLLECTING_SLOT_PHRASED,是A20260730188,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,customer_phone_or_order_id,0,NONE,True,CONTEXTUAL_ANSWER,ORDER_ID_OR_PHONE,False,False,ORDER.QUERY_STATUS,0.8259,LOGISTICS.DELIVERY_TIME,0.2629,0.563,False,False,False,CONTINUE_CURRENT,LOGISTICS.DELIVERY_TIME,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
8054,train,CONFIRMING_CONFIRM:35207,CONFIRMING_CONFIRM,对,CONFIRMING,True,AFTERSALE.EXCHANGE,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.EXCHANGE,0.3404,AFTERSALE.REFUND,0.3246,0.0158,True,True,False,CONFIRM_CURRENT,AFTERSALE.EXCHANGE,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
8055,train,COLLECTING_SWITCH_EXPLICIT:40190,COLLECTING_SWITCH_EXPLICIT,先不说这个，收到后想退回去,COLLECTING,True,PROMOTION.ACTIVITY,PROMOTION,customer_phone_or_order_id,0,NONE,False,NONE,NONE,True,True,AFTERSALE.RETURN,0.9166,PROMOTION.ACTIVITY,0.0301,0.8865,False,False,False,SWITCH_NEW,AFTERSALE.RETURN,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,
8056,validation,COLLECTING_SWITCH_EXPLICIT:18609,COLLECTING_SWITCH_EXPLICIT,再帮我，这张券适用什么商品,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,new_address,1,NONE,False,NONE,NONE,True,True,PROMOTION.COUPON,0.9583,ORDER.CHANGE_ADDRESS,0.0517,0.9066,False,False,False,SWITCH_NEW,PROMOTION.COUPON,PROMOTION,L1,70,SYNTHETIC_SIMULATED,1.0,
8057,train,IDLE_CLEAR_INTENT:84976,IDLE_CLEAR_INTENT,订单处理到哪了,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.QUERY_STATUS,0.9092,LOGISTICS.DELIVERY_TIME,0.0153,0.8939,False,False,False,ACCEPT_NEW_INTENT,ORDER.QUERY_STATUS,ORDER,L1,70,SYNTHETIC_SIMULATED,1.0,
8058,train,OOS_UNKNOWN:14671,OOS_UNKNOWN,asdfghjkl,IDLE,False,,,,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.424,PRODUCT.ASK_INFO,0.3756,0.0484,True,True,True,UNKNOWN,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
8059,train,COLLECTING_SWITCH_IMPLICIT:00847,COLLECTING_SWITCH_IMPLICIT,这个有现货吗,COLLECTING,True,AFTERSALE.RETURN,AFTERSALE,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,True,PRODUCT.ASK_STOCK,0.7872,AFTERSALE.RETURN,0.0902,0.697,False,False,False,SWITCH_NEW,PRODUCT.ASK_STOCK,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
8060,train,CORRECTION_ACTIVE:03886,CORRECTION_ACTIVE,不是退款，是退货,COLLECTING,True,ORDER.QUERY_STATUS,ORDER,customer_phone_or_order_id,0,RULE_KEYWORD,False,CORRECTION_VALUE,TEXT,False,True,META.CORRECTION,0.517,ORDER.QUERY_STATUS,0.4617,0.0553,True,True,False,CORRECT_CURRENT,ORDER.QUERY_STATUS,ORDER,L1,70,SYNTHETIC_SIMULATED,1.0,纠正当前理解并继承有效槽位
8061,validation,COLLECTING_SWITCH_EXPLICIT:18609,COLLECTING_SWITCH_EXPLICIT,再帮我，感谢帮助,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,new_address,1,NONE,False,NONE,NONE,True,True,CHITCHAT.THANKS,0.8263,ORDER.CHANGE_ADDRESS,0.0591,0.7672,False,False,False,SWITCH_NEW,CHITCHAT.THANKS,CHITCHAT,L0,90,SYNTHETIC_SIMULATED,1.0,
8062,train,MULTI_INTENT:63158,MULTI_INTENT,先查物流，如果还没发货就退款,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,LOGISTICS.TRACK,0.6176,LOGISTICS.DELIVERY_TIME,0.5918,0.0258,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.0,多意图与条件任务先交分段/LLM，不由 meta 直接执行
